timestamp,aggr_p,aggr_s,aggr_q,aircon_p,aircon_s,aircon_q,hdryer_p,hdryer_s,hdryer_q,wboiler_p,wboiler_s,wboiler_q,ecooker_p,ecooker_s,ecooker_q,dehumid_p,dehumid_s,dehumid_q,fridge_p,fridge_s,fridge_q,aheater_p,aheater_s,aheater_q,ciron_p,ciron_s,ciron_q,rcooker_p,rcooker_s,rcooker_q,tv_p,tv_s,tv_q,vhood_p,vhood_s,vhood_q,washer_p,washer_s,washer_q
1522542117,18.47,14.32,1.21,-1.006994191,-4.789942926,-4.681464512,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.047436615,1.13222,1.147614615,0,0,0,0,0,0,0.193596154,0.888192308,0.904485385,0,0,0,0,0,0,0,0,0
1522542118,123.74,197.18,-164.05,-1.006994611,-4.789907129,-4.681428705,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.142656615,-0.26666,-0.308475385,0,0,0,0,0,0,105.3687062,185.1466023,-162.9037246,0,0,0,0,0,0,0,0,0
1522542119,357.14,348.00,-6.13,-1.006994491,-4.789937321,-4.681458901,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.080116615,0.03673,0.020594615,0,0,0,0,0,0,338.8377062,335.6606023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542120,356.85,348.66,-5.17,-1.007000451,-4.789889595,-4.682278097,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.046436615,0.96905,0.981664615,0,0,0,0,0,0,338.5797062,335.3856023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542121,356.71,347.61,-6.24,-1.006993521,-4.789818402,-4.681339984,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.125826385,-0.11579,-0.090125385,0,0,0,0,0,0,338.6117062,335.4246023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542122,356.83,348.71,-6.61,-1.006998951,-4.790057564,-4.681579105,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.015686615,0.99124,1.010124615,0,0,0,0,0,0,338.5847062,335.4186023,-6.779804615,0,0,0,0,0,0,0,0,0
1522542123,356.80,346.93,-7.02,-1.006993591,-4.790013476,-4.681535085,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.092238385,-0.86748,-0.868115385,0,0,0,0,0,0,338.6697062,335.4906023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542124,356.91,347.69,-6.34,-1.006997301,-4.789983998,-4.681505549,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.090596385,-0.2092,-0.192845385,0,0,0,0,0,0,338.7717062,335.5956023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542125,356.56,348.03,-5.51,-1.006995421,-4.790003524,-4.681525098,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.061066615,0.64125,0.644334615,0,0,0,0,0,0,338.2767062,335.0886023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542126,356.61,346.82,-6.79,-1.006999572,-4.789957359,-4.681478897,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.068726615,-0.60139,-0.635265385,0,0,0,0,0,0,338.3127062,335.1136023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542127,356.86,348.52,-5.33,-1.006997311,-4.789899241,-4.681420789,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.059536615,0.81694,0.824004615,0,0,0,0,0,0,338.5757062,335.3986023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542128,357.34,347.71,-6.63,-1.006993091,-4.789952691,-4.681474298,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.076096615,-0.44594,-0.476225385,0,0,0,0,0,0,339.0417062,335.8566023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542129,357.32,347.85,-8.55,-1.006994201,-4.790011881,-4.681533477,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.006343385,-0.39095,-0.398495385,0,0,0,0,0,0,339.1027062,335.9386023,-7.310674615,0,0,0,0,0,0,0,0,0
1522542130,356.66,347.51,-6.33,-1.006993271,-4.789948333,-4.681469936,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.180285385,-0.21092,-0.176325385,0,0,0,0,0,0,338.6167062,335.4216023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542131,356.67,347.69,-7.24,-1.006997561,-4.789974338,-4.681495886,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.123446615,0.23362,0.212674615,0,0,0,0,0,0,338.3157062,335.1496023,-6.613764615,0,0,0,0,0,0,0,0,0
1522542132,356.60,349.24,-4.43,-1.007000123,-4.790036554,-4.681558092,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.069543385,1.67471,1.718054615,0,0,0,0,0,0,338.4467062,335.2636023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542133,356.85,347.43,-7.58,-1.006994371,-4.789929592,-4.681451174,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.072816615,-0.26094,-0.284205385,0,0,0,0,0,0,338.5527062,335.3856023,-6.454364615,0,0,0,0,0,0,0,0,0
1522542134,356.27,348.22,-5.11,-1.006991371,-4.790012356,-4.68153402,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.049683385,1.00943,1.040504615,0,0,0,0,0,0,338.0907062,334.9076023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542135,356.96,347.77,-6.12,-1.006993881,-4.790051898,-4.681573511,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.153436615,0.06211,0.028624615,0,0,0,0,0,0,338.5847062,335.4056023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542136,356.66,346.99,-6.71,-1.006998371,-4.789934599,-4.681456141,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.008256615,-0.54005,-0.555785385,0,0,0,0,0,0,338.4287062,335.2286023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542137,356.24,348.11,-5.81,-1.006994501,-4.790066739,-4.681588341,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.016923385,0.95011,0.974354615,0,0,0,0,0,0,338.0267062,334.8586023,-5.939943615,0,0,0,0,0,0,0,0,0
1522542138,133.26,206.99,-165.56,-1.006995091,-4.79004324,-4.681564825,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.009073385,1.34279,1.371814615,0,0,0,0,0,0,115.0447062,193.3486023,-166.0927246,0,0,0,0,0,0,0,0,0
1522542139,18.51,12.25,-1.00,-1.006991031,-4.78997261,-4.681494269,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.044206615,-0.36769,-0.387085385,0,0,0,0,0,0,0.234436154,0.312052308,0.232175385,0,0,0,0,0,0,0,0,0
1522542140,18.64,12.47,-0.78,-1.006994411,-4.789914916,-4.681436496,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.171716615,-0.49412,-0.553015385,0,0,0,0,0,0,0.245776154,0.656452308,0.617875385,0,0,0,0,0,0,0,0,0
1522542141,18.50,12.64,-0.59,-1.006991261,-4.789953651,-4.681475298,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.007343385,-0.11555,-0.115335385,0,0,0,0,0,0,0.282236154,0.454022308,0.368075385,0,0,0,0,0,0,0,0,0
1522542142,18.51,13.17,-0.03,-1.007003421,-4.78995608,-4.682211598,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.035996615,0.34045,0.342144615,0,0,0,0,0,0,0.248206154,0.531142308,0.474605385,0,0,0,0,0,0,0,0,0
1522542143,18.47,14.18,1.00,-1.006996251,-4.789874694,-4.68139625,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.077806615,1.57514,1.592414615,0,0,0,0,0,0,0.169756154,0.299332308,0.253435385,0,0,0,0,0,0,0,0,0
1522542144,18.65,12.23,-1.13,-1.006999754,-4.789880253,-4.681401792,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.070866615,-0.10017,-0.118035385,0,0,0,0,0,0,0.355266154,0.024082308,-0.174374615,0,0,0,0,0,0,0,0,0
1522542145,18.41,12.65,-0.62,-1.007002031,-4.789861598,-4.68230609,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.046223385,0.40999,0.430134615,0,0,0,0,0,0,0.231346154,-0.066317692,-0.204064615,0,0,0,0,0,0,0,0,0
1522542146,18.42,12.51,-0.73,-1.006992661,-4.789959575,-4.681481192,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.058876615,0.34423,0.341014615,0,0,0,0,0,0,0.130696154,-0.140057692,-0.229714615,0,0,0,0,0,0,0,0,0
1522542147,18.76,13.07,-0.25,-1.007000279,-4.789921941,-4.682245751,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.172516615,0.40752,0.379734615,0,0,0,0,0,0,0.361306154,0.359892308,0.214655385,0,0,0,0,0,0,0,0,0
1522542148,18.38,12.49,-0.72,-1.006996021,-4.790033725,-4.681555294,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.070936615,0.34117,0.335204615,0,0,0,0,0,0,0.078016154,-0.149497692,-0.209864615,0,0,0,0,0,0,0,0,0
1522542149,18.48,12.64,-0.57,-1.006991721,-4.789989303,-4.68151095,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.043426615,-0.0004,-0.008875385,0,0,0,0,0,0,0.204936154,0.341992308,0.282795385,0,0,0,0,0,0,0,0,0
1522542150,311.08,323.67,-122.63,-1.006999799,-4.790039924,-4.681561462,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.156146615,-0.19657,-0.239515385,0,0,0,0,0,0,292.6997062,311.5656023,-121.5467246,0,0,0,0,0,0,0,0,0
1522542151,356.59,347.49,-6.26,-1.006993401,-4.789932889,-4.681454486,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.126257385,-0.13289,-0.107475385,0,0,0,0,0,0,338.4937062,335.3196023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542152,357.03,347.80,-8.55,-1.006997021,-4.790011087,-4.681532641,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.008833385,-0.15197,-0.152355385,0,0,0,0,0,0,338.8147062,335.6526023,-7.555254615,0,0,0,0,0,0,0,0,0
1522542153,357.04,348.11,-5.94,-1.006999265,-4.790006496,-4.681528035,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.048316615,0.2113,0.207184615,0,0,0,0,0,0,338.7647062,335.5946023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542154,356.74,348.23,-5.47,-1.007000544,-4.789967679,-4.682200013,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.075666615,0.68039,0.681264615,0,0,0,0,0,0,338.4347062,335.2416023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542155,357.09,347.87,-6.09,-1.006993791,-4.789902842,-4.68142443,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.229396615,0.11671,0.065204615,0,0,0,0,0,0,338.6317062,335.4546023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542156,356.90,348.57,-5.36,-1.006998771,-4.790003195,-4.681524736,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.009516615,0.77333,0.789464615,0,0,0,0,0,0,338.6607062,335.4906023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542157,357.48,348.01,-9.63,-1.006996081,-4.789997118,-4.681518682,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.174686615,-0.21963,-0.268475385,0,0,0,0,0,0,339.0767062,335.9226023,-8.523684615,0,0,0,0,0,0,0,0,0
1522542158,357.61,347.94,-6.60,-1.006998681,-4.789871471,-4.681393012,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.144106615,-0.40462,-0.451985385,0,0,0,0,0,0,339.2367062,336.0366023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542159,357.74,348.43,-6.39,-1.007001361,-4.789930172,-4.682237519,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.019383385,-0.2364,-0.236575385,0,0,0,0,0,0,339.5347062,336.3636023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542160,357.29,348.67,-5.73,-1.007000953,-4.789940381,-4.68222731,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.120104385,0.38781,0.421604615,0,0,0,0,0,0,339.1867062,335.9826023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542161,357.32,347.95,-6.47,-1.006995701,-4.789935792,-4.681457356,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.070593385,-0.33292,-0.323895385,0,0,0,0,0,0,339.1657062,335.9786023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542162,357.41,348.16,-6.28,-1.006991121,-4.789915306,-4.681436946,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.025976615,-0.12159,-0.129265385,0,0,0,0,0,0,339.1537062,335.9756023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542163,357.73,348.30,-6.54,-1.006999461,-4.789941691,-4.68146323,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.058883385,-0.39528,-0.390505385,0,0,0,0,0,0,339.5617062,336.3876023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542164,357.64,348.60,-6.05,-1.006993351,-4.78996291,-4.681484514,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.049226615,0.11047,0.103574615,0,0,0,0,0,0,339.3607062,336.1816023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542165,355.45,346.42,-6.06,-1.006998701,-4.789881647,-4.681403188,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.008846615,0.0859,0.087504615,0,0,0,0,0,0,337.2107062,334.0356023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542166,356.33,347.39,-5.92,-1.006997091,-4.789928742,-4.681450292,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.072336615,0.24032,0.231504615,0,0,0,0,0,0,338.0267062,334.8416023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542167,356.90,347.29,-6.73,-1.006991131,-4.789937979,-4.681459624,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.112194385,-0.59188,-0.579985385,0,0,0,0,0,0,338.7807062,335.5826023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542168,357.13,347.79,-6.31,-1.007001341,-4.789976321,-4.682191369,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.088546615,-0.13683,-0.160175385,0,0,0,0,0,0,338.8117062,335.6206023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542169,286.10,310.50,-144.29,-1.006999371,-4.78995437,-4.681475909,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.039316615,0.22362,0.221814615,0,0,0,0,0,0,267.8307062,297.9706023,-143.6677246,0,0,0,0,0,0,0,0,0
1522542170,18.44,14.27,1.21,-1.006988931,-4.789867526,-4.681389205,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.113746615,0.76193,0.756544615,0,0,0,0,0,0,0.096186154,1.199742308,1.294695385,0,0,0,0,0,0,0,0,0
1522542171,18.36,14.17,0.96,-1.006996081,-4.78995612,-4.681477681,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.047933385,1.87542,1.917794615,0,0,0,0,0,0,0.186086154,-0.011757692,-0.113434615,0,0,0,0,0,0,0,0,0
1522542172,18.57,12.83,-0.41,-1.006998811,-4.790014401,-4.681535943,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.034536615,0.01618,0.010204615,0,0,0,0,0,0,0.304536154,0.509422308,0.419065385,0,0,0,0,0,0,0,0,0
1522542173,18.68,13.62,0.45,-1.006995251,-4.789973471,-4.681495045,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.213696615,0.21614,0.172164615,0,0,0,0,0,0,0.234826154,1.096662308,1.116345385,0,0,0,0,0,0,0,0,0
1522542174,18.23,12.49,-0.70,-1.006998911,-4.789880168,-4.681401708,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.085632385,0.41367,0.441494615,0,0,0,0,0,0,0.086326154,-0.224687692,-0.301804615,0,0,0,0,0,0,0,0,0
1522542175,18.43,11.87,-1.42,-1.006996721,-4.789932152,-4.681453706,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.096852385,-0.55374,-0.544375385,0,0,0,0,0,0,0.300986154,0.118232308,-0.030524615,0,0,0,0,0,0,0,0,0
1522542176,18.60,12.31,-1.03,-1.006994011,-4.789944712,-4.681466302,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.176346615,0.3306,0.299644615,0,0,0,0,0,0,0.201766154,-0.321607692,-0.486324615,0,0,0,0,0,0,0,0,0
1522542177,18.57,12.25,-1.04,-1.006993141,-4.789999952,-4.681521568,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.114046615,-0.08097,-0.108995385,0,0,0,0,0,0,0.224776154,0.025312308,-0.093234615,0,0,0,0,0,0,0,0,0
1522542178,18.68,13.81,0.63,-1.006995011,-4.789941055,-4.681462629,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.148696615,0.42531,0.403694615,0,0,0,0,0,0,0.303976154,1.085232308,1.069705385,0,0,0,0,0,0,0,0,0
1522542179,18.47,12.24,-1.03,-1.007000296,-4.789948043,-4.682219649,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.039383385,-0.25595,-0.252025385,0,0,0,0,0,0,0.284236154,0.192722308,0.066055385,0,0,0,0,0,0,0,0,0
1522542180,18.36,13.43,0.30,-1.006997181,-4.789996301,-4.681517853,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.010916615,0.62829,0.641354615,0,0,0,0,0,0,0.126496154,0.493572308,0.496355385,0,0,0,0,0,0,0,0,0
1522542181,159.12,227.01,-173.84,-1.006999859,-4.789939084,-4.681460623,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.183901385,-0.15861,-0.122355385,0,0,0,0,0,0,141.0727062,214.8656023,-172.8777246,0,0,0,0,0,0,0,0,0
1522542182,357.27,348.60,-5.71,-1.006994971,-4.789997491,-4.681519071,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.009953385,0.43033,0.443624615,0,0,0,0,0,0,339.0547062,335.8706023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542183,357.21,347.61,-6.55,-1.006998841,-4.789985253,-4.681506793,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.136566615,-0.35267,-0.395975385,0,0,0,0,0,0,338.8457062,335.6546023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542184,357.00,347.42,-6.67,-1.006995131,-4.789847376,-4.681368941,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.039713385,-0.51446,-0.517495385,0,0,0,0,0,0,338.8097062,335.6356023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542185,356.99,347.92,-6.10,-1.006998071,-4.789977641,-4.681499186,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.013043385,0.0451,0.050554615,0,0,0,0,0,0,338.7717062,335.5676023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542186,356.19,347.38,-5.77,-1.006991941,-4.789977931,-4.681499569,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.106346615,0.38968,0.376934615,0,0,0,0,0,0,337.8607062,334.6836023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542187,356.45,346.90,-6.65,-1.006997141,-4.789981958,-4.68150351,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.062903385,-0.50292,-0.500095385,0,0,0,0,0,0,338.2877062,335.1016023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542188,357.21,348.43,-5.75,-1.006992651,-4.789938517,-4.68146013,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.068996615,0.40031,0.396214615,0,0,0,0,0,0,338.9177062,335.7226023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542189,357.44,347.42,-7.03,-1.006997121,-4.789853694,-4.681375242,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.074776615,-0.83082,-0.875465385,0,0,0,0,0,0,339.1417062,335.9436023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542190,357.28,348.10,-6.15,-1.006996401,-4.789957179,-4.681478737,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.104796615,0.02256,2.46154E-05,0,0,0,0,0,0,338.9507062,335.7746023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542191,357.20,348.23,-5.89,-1.006993881,-4.78992373,-4.681445318,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.125546615,0.28041,0.260274615,0,0,0,0,0,0,338.8447062,335.6496023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542192,356.85,348.03,-5.80,-1.007003901,-4.789888445,-4.682279232,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.070466615,0.3568,0.351324615,0,0,0,0,0,0,338.5547062,335.3656023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542193,356.65,347.60,-6.06,-1.006998501,-4.790003237,-4.681524779,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.033756615,0.09557,0.091824615,0,0,0,0,0,0,338.3877062,335.2006023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542194,356.65,347.83,-5.89,-1.006995711,-4.789878716,-4.681400277,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.045863385,0.24819,0.265054615,0,0,0,0,0,0,338.4717062,335.2816023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542195,357.00,348.81,-5.14,-1.006995261,-4.789899563,-4.68142113,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.094096615,1.00451,1.008384615,0,0,0,0,0,0,338.6797062,335.5006023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542196,356.94,347.98,-8.99,-1.006994251,-4.789968667,-4.681490256,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.004166615,0.12274,0.126264615,0,0,0,0,0,0,338.7127062,335.5566023,-8.278624615,0,0,0,0,0,0,0,0,0
1522542197,356.86,348.07,-5.81,-1.006997521,-4.789922223,-4.68144377,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,-0.002813385,0.32655,0.336184615,0,0,0,0,0,0,338.6387062,335.4446023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542198,356.65,347.49,-6.17,-1.007002921,-4.789874761,-4.682292923,0,0,0,0,0,0,0,0,0,19.23371361,17.09333016,3.839086667,0.047206615,-0.00659,-0.016125385,0,0,0,0,0,0,338.3777062,335.1956023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542199,356.27,347.29,-5.97,-1.006996491,-4.789827566,-4.681349118,0,0,0,0,0,0,0.033273077,0.040869231,0.0377,19.23371361,17.09333016,3.839086667,0.039566615,0.14971,0.146024615,0,0,0,0,0,0,337.9707062,334.7986023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542200,356.13,346.83,-6.15,-1.006987931,-4.789885586,-4.681407298,0,0,0,0,0,0,0.129283077,0.008269231,-0.0053,19.23371361,17.09333016,3.839086667,0.059396615,0.01512,0.003314615,0,0,0,0,0,0,337.7097062,334.5006023,-5.308724615,0,0,0,0,0,0,0,0,0
1522542201,99.37,173.15,-151.01,-1.006999873,-4.78992186,-4.681443399,0,0,0,0,0,0,0.007213077,0.219769231,0.2202,19.23371361,17.09333016,3.839086667,0.058576615,-0.49314,-0.520405385,0,0,0,0,0,0,81.07840615,161.1226023,-149.8627246,0,0,0,0,0,0,0,0,0
1522542202,18.42,12.89,-0.26,-1.006998541,-4.789945483,-4.681467025,0,0,0,0,0,0,-0.046236923,-0.132330769,-0.1282,19.23371361,17.09333016,3.839086667,0.093746615,0.07657,0.058294615,0,0,0,0,0,0,0.144946154,0.638582308,0.649775385,0,0,0,0,0,0,0,0,0
1522542203,18.61,12.29,-0.94,-1.006997851,-4.789794754,-4.681316298,0,0,0,0,0,0,0.077933077,0.056869231,0.0491,19.23371361,17.09333016,3.839086667,0.143146615,-0.45319,-0.502175385,0,0,0,0,0,0,0.158706154,0.384512308,0.356235385,0,0,0,0,0,0,0,0,0
1522542204,18.33,13.00,-0.22,-1.006996461,-4.789936061,-4.681457617,0,0,0,0,0,0,-0.110576923,0.063169231,0.0748,19.23371361,17.09333016,3.839086667,-0.074083385,0.2992,0.322694615,0,0,0,0,0,0,0.286546154,0.330802308,0.224255385,0,0,0,0,0,0,0,0,0
1522542205,18.19,12.31,-0.80,-1.006998471,-4.789923275,-4.681444817,0,0,0,0,0,0,0.002013077,-0.029630769,-0.03,19.23371361,17.09333016,3.839086667,-0.122870385,-0.33622,-0.315835385,0,0,0,0,0,0,0.081276154,0.376532308,0.387975385,0,0,0,0,0,0,0,0,0
1522542206,18.65,12.87,-0.41,-1.006999866,-4.789909026,-4.681430564,0,0,0,0,0,0,-0.020596923,0.041269231,0.0436,19.23371361,17.09333016,3.839086667,0.135356615,0.13003,0.103174615,0,0,0,0,0,0,0.304326154,0.396922308,0.290205385,0,0,0,0,0,0,0,0,0
1522542207,18.48,13.10,-0.13,-1.006994341,-4.789947582,-4.681469166,0,0,0,0,0,0,0.003533077,0.127269231,0.1277,19.23371361,17.09333016,3.839086667,-0.016173385,0.35342,0.366394615,0,0,0,0,0,0,0.264066154,0.314902308,0.218735385,0,0,0,0,0,0,0,0,0
1522542208,18.53,13.27,0.11,-1.006992521,-4.789929685,-4.681451298,0,0,0,0,0,0,0.030573077,0.008169231,0.0051,19.23371361,17.09333016,3.839086667,0.214536615,0.5075,0.472414615,0,0,0,0,0,0,0.060366154,0.447182308,0.478075385,0,0,0,0,0,0,0,0,0
1522542209,18.10,11.70,-1.44,-1.006995901,-4.789907004,-4.681428565,0,0,0,0,0,0,-0.003086923,-0.127030769,-0.1273,19.23371361,17.09333016,3.839086667,-0.221678385,-0.58503,-0.549475385,0,0,0,0,0,0,0.101306154,0.111942308,0.077235385,0,0,0,0,0,0,0,0,0
1522542210,18.51,11.99,-1.26,-1.006997071,-4.789914489,-4.681436039,0,0,0,0,0,0,-0.033696923,-0.204230769,-0.2018,19.23371361,17.09333016,3.839086667,0.059066615,-0.55635,-0.585965385,0,0,0,0,0,0,0.257486154,0.446712308,0.373405385,0,0,0,0,0,0,0,0,0
1522542211,18.30,12.29,-0.92,-1.007003151,-4.789843764,-4.682323919,0,0,0,0,0,0,-0.069626923,-0.072430769,-0.0656,19.23371361,17.09333016,3.839086667,0.064906615,0.19901,0.190824615,0,0,0,0,0,0,0.074676154,-0.140197692,-0.197194615,0,0,0,0,0,0,0,0,0
